"","Element ID","/Layer_1/Non-ponded Ag. Supply Requirement(AF/year)"
"1649",1649,0
"1650",1650,0
"1651",1651,0
"1652",1652,0
"1653",1653,0
"1654",1654,0
"1655",1655,0
"1656",1656,0
"1657",1657,0
"1658",1658,0
"1659",1659,0
"1660",1660,149.385943395997
"1661",1661,212.496383031205
"1662",1662,257.725049518614
"1663",1663,196.941743362003
"1664",1664,223.852342712768
"1665",1665,0
"1666",1666,0
"1667",1667,0
"1668",1668,0
"1669",1669,0
"1670",1670,0
"1671",1671,0
"1672",1672,0
"1673",1673,0
"1674",1674,0
"1675",1675,0
"1676",1676,0
"1677",1677,0
"1678",1678,0
"1679",1679,0
"1680",1680,0
"1681",1681,0
"1682",1682,0
"1683",1683,0
"1684",1684,0
"1685",1685,0
"1686",1686,0
"1687",1687,0
"1688",1688,0
"1689",1689,0
"1690",1690,0
"1691",1691,0
"1692",1692,0
"1693",1693,0
"1694",1694,0
"1695",1695,0
"1696",1696,0
"1697",1697,0
"1698",1698,0
"1699",1699,0
"1700",1700,0
"1701",1701,0
"1702",1702,0
"1703",1703,0
"1704",1704,0
"1705",1705,0
"1706",1706,0
"1707",1707,0
"1708",1708,0
"1709",1709,0
"1710",1710,0
"1711",1711,0
"1712",1712,195.532756268628
"1713",1713,64.2777128543322
"1714",1714,0
"1715",1715,0
"1716",1716,0
"1717",1717,0
"1718",1718,0
"1719",1719,0
"1720",1720,0
"1721",1721,0
"1722",1722,0
"1723",1723,0
"1724",1724,0
"1725",1725,0
"1726",1726,0
"1727",1727,0
"1728",1728,0
"1729",1729,0
"1730",1730,0
"1731",1731,0
"1732",1732,0
"1733",1733,0
"1734",1734,0
"1735",1735,0
"1736",1736,0
"1737",1737,0
"1738",1738,0
"1739",1739,0
"1740",1740,0
"1741",1741,0
"1742",1742,0
"1743",1743,0
"1744",1744,0
"1745",1745,0
"1746",1746,0
"1747",1747,0
"1748",1748,0
"1749",1749,0
"1750",1750,0
"1751",1751,0
"1752",1752,0
"1753",1753,0
"1754",1754,0
"1755",1755,0
"1756",1756,0
"1757",1757,0
"1758",1758,0
"1759",1759,0
"1760",1760,0
"1761",1761,0
"1762",1762,0
"1763",1763,0
"1764",1764,0
"1765",1765,0
"1766",1766,0
"1767",1767,0
"1768",1768,46.7109286778971
"1769",1769,0
"1770",1770,46.111135911588
"1771",1771,341.278380014209
"1772",1772,0
"1773",1773,0
"1774",1774,0
"1775",1775,0
"1776",1776,0
"1777",1777,0
"1778",1778,0
"1779",1779,0
"1780",1780,0
"1781",1781,0
"1782",1782,0
"1783",1783,0
"1784",1784,0
"1785",1785,0
"1786",1786,0
"1787",1787,0
"1788",1788,0
"1789",1789,0
"1790",1790,0
"1791",1791,0
"1792",1792,0
"1793",1793,0
"1794",1794,0
"1795",1795,0
"1796",1796,0
"1797",1797,0
"1798",1798,0
"1799",1799,0
"1800",1800,0
"1801",1801,0
"1802",1802,0
"1803",1803,0
"1804",1804,0
"1805",1805,0
"1806",1806,0
"1807",1807,0
"1808",1808,0
"1809",1809,0
"1810",1810,0
"1811",1811,0
"1812",1812,0
"1813",1813,0
"1814",1814,0
"1815",1815,0
"1816",1816,0
"1817",1817,0
"1818",1818,0
"1819",1819,0
"1820",1820,0
"1821",1821,0
"1822",1822,141.350708718662
"1823",1823,102.749161331312
"1824",1824,0
"1825",1825,0
"1826",1826,0
"1827",1827,0
"1828",1828,481.234440230564
"1829",1829,369.377122298008
"1830",1830,0
"1831",1831,0
"1832",1832,0
"1833",1833,0
"1834",1834,0
"1835",1835,0
"1836",1836,0
"1837",1837,0
"1838",1838,0
"1839",1839,0
"1840",1840,0
"1841",1841,0
"1842",1842,0
"1843",1843,0
"1844",1844,0
"1845",1845,0
"1846",1846,0
"1847",1847,0
"1848",1848,0
"1849",1849,0
"1850",1850,0
"1851",1851,0
"1852",1852,0
"1853",1853,0
"1854",1854,0
"1855",1855,0
"1856",1856,0
"1857",1857,0
"1858",1858,0
"1859",1859,0
"1860",1860,0
"1861",1861,0
"1862",1862,0
"1863",1863,0
"1864",1864,0
"1865",1865,0
"1866",1866,0
"1867",1867,0
"1868",1868,0
"1869",1869,0
"1870",1870,0
"1871",1871,0
"1872",1872,0
"1873",1873,290.557639876958
"1874",1874,427.847466859005
"1875",1875,445.692033970284
"1876",1876,744.324665014144
"1877",1877,724.066474719287
"1878",1878,594.497498384627
"1879",1879,384.781394651864
"1880",1880,0
"1881",1881,0
"1882",1882,0
"1883",1883,0
"1884",1884,0
"1885",1885,0
"1886",1886,0
"1887",1887,0
"1888",1888,0
"1889",1889,0
"1890",1890,0
"1891",1891,0
"1892",1892,0
"1893",1893,0
"1894",1894,0
"1895",1895,0
"1896",1896,0
"1897",1897,0
"1898",1898,0
"1899",1899,0
"1900",1900,0
"1901",1901,0
"1902",1902,0
"1903",1903,0
"1904",1904,0
"1905",1905,0
"1906",1906,0
"1907",1907,0
"1908",1908,0
"1909",1909,0
"1910",1910,0
"1911",1911,0
"1912",1912,0
"1913",1913,0
"1914",1914,0
"1915",1915,0
"1916",1916,0
"1917",1917,0
"1918",1918,0
"1919",1919,768.052333008145
"1920",1920,739.906867164201
"1921",1921,705.443254020957
"1922",1922,686.238855121981
"1923",1923,557.474894215764
"1924",1924,440.657650858284
"1925",1925,0
"1926",1926,756.252636227779
"1927",1927,467.24900545074
"1928",1928,0
"1929",1929,0
"1930",1930,0
"1931",1931,0
"1932",1932,0
"1933",1933,0
"1934",1934,0
"1935",1935,0
"1936",1936,0
"1937",1937,0
"1938",1938,0
"1939",1939,0
"1940",1940,0
"1941",1941,0
"1942",1942,0
"1943",1943,0
"1944",1944,0
"1945",1945,0
"1946",1946,0
"1947",1947,0
"1948",1948,0
"1949",1949,0
"1950",1950,0
"1951",1951,219.611650330938
"1952",1952,431.544701156788
"1953",1953,409.373281322245
"1954",1954,388.934697479324
"1955",1955,0
"1956",1956,0
"1957",1957,0
"1958",1958,0
"1959",1959,0
"1960",1960,146.652950664049
"1961",1961,643.957282535311
"1962",1962,830.59221186658
"1963",1963,809.120479994693
"1964",1964,594.047044059222
"1965",1965,625.51580066928
"1966",1966,912.007076854679
"1967",1967,557.323419896188
"1968",1968,228.171533463095
"1969",1969,277.18180625646
"1970",1970,119.406058116321
"1971",1971,0
"1972",1972,0
"1973",1973,204.16287525881
"1974",1974,392.017851365128
"1975",1975,0
"1976",1976,0
"1977",1977,0
"1978",1978,0
"1979",1979,0
"1980",1980,0
"1981",1981,0
"1982",1982,0
"1983",1983,0
"1984",1984,0
"1985",1985,0
"1986",1986,0
"1987",1987,0
"1988",1988,0
"1989",1989,0
"1990",1990,0
"1991",1991,0
"1992",1992,0
"1993",1993,0
"1994",1994,0
"1995",1995,0
"1996",1996,0
"1997",1997,501.689360114799
"1998",1998,480.111241053845
"1999",1999,0
"2000",2000,0
"2001",2001,328.36097252022
"2002",2002,397.410775025922
"2003",2003,354.789134181903
"2004",2004,379.185877873693
"2005",2005,345.653545209976
"2006",2006,255.869663391099
"2007",2007,199.579515827514
"2008",2008,132.772389360298
"2009",2009,0
"2010",2010,0
"2011",2011,346.131865706094
"2012",2012,274.519798058966
"2013",2013,135.680010794789
"2014",2014,392.721166274533
"2015",2015,410.792762040442
"2016",2016,291.12489680071
"2017",2017,527.827998837112
"2018",2018,140.337531915969
"2019",2019,121.721748005328
"2020",2020,279.367183176539
"2021",2021,398.723384662753
"2022",2022,162.267657306292
"2023",2023,477.4335437761
"2024",2024,317.603392768786
"2025",2025,150.622169307409
"2026",2026,597.239784514451
"2027",2027,0
"2028",2028,0
"2029",2029,0
"2030",2030,0
"2031",2031,0
"2032",2032,0
"2033",2033,0
"2034",2034,0
"2035",2035,0
"2036",2036,0
"2037",2037,0
"2038",2038,0
"2039",2039,0
"2040",2040,0
"2041",2041,0
"2042",2042,0
"2043",2043,172.379836336742
"2044",2044,0
"2045",2045,0
"2046",2046,0
"2047",2047,0
"2048",2048,0
"2049",2049,0
"2050",2050,180.927183520962
"2051",2051,127.78059303043
"2052",2052,0
"2053",2053,0
"2054",2054,0
"2055",2055,0
"2056",2056,0
"2057",2057,540.534179629978
"2058",2058,311.389154239072
"2059",2059,689.287009865146
"2060",2060,182.607932725026
"2061",2061,582.282160963582
"2062",2062,518.10575233617
"2063",2063,366.284119172941
"2064",2064,526.18877089142
"2065",2065,346.895675690676
"2066",2066,103.226611350093
"2067",2067,336.938183843115
"2068",2068,598.527632373917
"2069",2069,346.750008717337
"2070",2070,323.785100069856
"2071",2071,103.558123257218
"2072",2072,227.247657686363
"2073",2073,309.094522909354
"2074",2074,263.42521811546
"2075",2075,467.633342537824
"2076",2076,493.863368830323
"2077",2077,207.432096438377
"2078",2078,495.505044229131
"2079",2079,180.175908432072
"2080",2080,261.44139269913
"2081",2081,333.023631340922
"2082",2082,534.078690883799
"2083",2083,531.581245559713
"2084",2084,349.64033012365
"2085",2085,0
"2086",2086,0
"2087",2087,0
"2088",2088,0
"2089",2089,0
"2090",2090,0
"2091",2091,0
"2092",2092,0
"2093",2093,0
"2094",2094,0
"2095",2095,0
"2096",2096,0
"2097",2097,0
"2098",2098,0
"2099",2099,0
"2100",2100,0
"2101",2101,0
"2102",2102,0
"2103",2103,0
"2104",2104,0
"2105",2105,0
"2106",2106,0
"2107",2107,0
"2108",2108,0
"2109",2109,0
"2110",2110,0
"2111",2111,0
"2112",2112,53.9372890117784
"2113",2113,0
"2114",2114,0
"2115",2115,0
"2116",2116,0
"2117",2117,0
"2118",2118,328.152629226034
"2119",2119,497.727833755182
"2120",2120,447.993675501711
"2121",2121,504.156291637375
"2122",2122,304.121387715093
"2123",2123,378.954371978561
"2124",2124,335.736072347242
"2125",2125,845.265116575929
"2126",2126,718.749796852578
"2127",2127,462.983008402102
"2128",2128,549.285966799958
"2129",2129,490.458410933103
"2130",2130,255.287326691337
"2131",2131,405.464183606774
"2132",2132,487.158074000078
"2133",2133,347.667471571004
"2134",2134,304.092230077543
"2135",2135,71.8653115456272
"2136",2136,23.2096178208742
"2137",2137,154.68550622958
"2138",2138,513.602610404909
"2139",2139,526.075174957101
"2140",2140,199.614462646911
"2141",2141,382.569418439715
"2142",2142,104.126081893436
"2143",2143,295.082532159742
"2144",2144,127.401027891779
"2145",2145,488.659678223063
"2146",2146,549.203857734204
"2147",2147,622.358423807913
"2148",2148,241.161558705012
"2149",2149,0
"2150",2150,0
"2151",2151,0
"2152",2152,0
"2153",2153,0
"2154",2154,0
"2155",2155,0
"2156",2156,0
"2157",2157,0
"2158",2158,0
"2159",2159,0
"2160",2160,0
"2161",2161,0
"2162",2162,0
"2163",2163,0
"2164",2164,0
"2165",2165,0
"2166",2166,0
"2167",2167,0
"2168",2168,0
"2169",2169,0
"2170",2170,0
"2171",2171,0
"2172",2172,0
"2173",2173,0
"2174",2174,0
"2175",2175,0
"2176",2176,0
"2177",2177,0
"2178",2178,0
"2179",2179,0
"2180",2180,0
"2181",2181,0
"2182",2182,0
"2183",2183,0
"2184",2184,0
"2185",2185,0
"2186",2186,141.033502213875
"2187",2187,502.296053939104
"2188",2188,239.052751507564
"2189",2189,79.9285068451766
"2190",2190,284.039831084704
"2191",2191,126.727446218284
"2192",2192,72.6078741712594
"2193",2193,252.413002020644
"2194",2194,292.944555407061
"2195",2195,404.356302971074
"2196",2196,593.733958612579
"2197",2197,514.096761823034
"2198",2198,444.396406323768
"2199",2199,768.052330830801
"2200",2200,464.836849944677
"2201",2201,377.491900646754
"2202",2202,440.309603107475
"2203",2203,509.944533150656
"2204",2204,0
"2205",2205,0
"2206",2206,0
"2207",2207,0
"2208",2208,0
"2209",2209,111.062283441226
"2210",2210,234.83144021076
"2211",2211,424.471441838763
"2212",2212,341.867257816894
"2213",2213,380.369647266942
"2214",2214,540.831020750438
"2215",2215,858.811407080362
"2216",2216,0
"2217",2217,0
"2218",2218,0
"2219",2219,0
"2220",2220,0
"2221",2221,0
"2222",2222,0
"2223",2223,0
"2224",2224,0
"2225",2225,0
"2226",2226,0
"2227",2227,0
"2228",2228,0
"2229",2229,0
"2230",2230,0
"2231",2231,0
"2232",2232,0
"2233",2233,0
"2234",2234,0
"2235",2235,0
"2236",2236,0
"2237",2237,0
"2238",2238,0
"2239",2239,0
"2240",2240,0
"2241",2241,0
"2242",2242,0
"2243",2243,0
"2244",2244,0
"2245",2245,0
"2246",2246,0
"2247",2247,0
"2248",2248,0
"2249",2249,0
"2250",2250,0
"2251",2251,0
"2252",2252,0
"2253",2253,0
"2254",2254,0
"2255",2255,0.0673453081504509
"2256",2256,82.9862334927484
"2257",2257,296.111175280889
"2258",2258,306.72835743721
"2259",2259,147.75920478991
"2260",2260,193.512482327069
"2261",2261,40.8948796942246
"2262",2262,165.689852425257
"2263",2263,313.969375877707
"2264",2264,366.246722202375
"2265",2265,272.765199647128
"2266",2266,176.02284331681
"2267",2267,438.58966838146
"2268",2268,515.473130486855
"2269",2269,273.08361465657
"2270",2270,280.713617912888
"2271",2271,327.427990166613
"2272",2272,557.772737998157
"2273",2273,291.186952226135
"2274",2274,353.833478522388
"2275",2275,328.495901198078
"2276",2276,406.507110441927
"2277",2277,289.000817787953
"2278",2278,0
"2279",2279,219.146663556008
"2280",2280,191.960764600688
"2281",2281,295.764395748461
"2282",2282,164.014604334971
"2283",2283,273.722439600752
"2284",2284,191.804438773682
"2285",2285,299.29058196593
"2286",2286,633.158305363645
"2287",2287,549.05023252083
"2288",2288,0
"2289",2289,0
"2290",2290,0
"2291",2291,0
"2292",2292,0
"2293",2293,0
"2294",2294,0
"2295",2295,0
"2296",2296,0
"2297",2297,0
"2298",2298,0
"2299",2299,0
"2300",2300,0
"2301",2301,0
"2302",2302,0
"2303",2303,0
"2304",2304,0
"2305",2305,0
"2306",2306,0
"2307",2307,0
"2308",2308,0
"2309",2309,0
"2310",2310,0
"2311",2311,0
"2312",2312,0
"2313",2313,0
"2314",2314,0
"2315",2315,0
"2316",2316,0
"2317",2317,0
"2318",2318,0
"2319",2319,0
"2320",2320,0
"2321",2321,342.253803515167
"2322",2322,284.648061501422
"2323",2323,0
"2324",2324,282.346036550759
"2325",2325,145.821071294065
"2326",2326,174.643899265093
"2327",2327,341.701317418825
"2328",2328,192.983130272909
"2329",2329,178.775958853984
"2330",2330,557.864558467094
"2331",2331,404.040218352353
"2332",2332,295.941627733777
"2333",2333,466.411662835641
"2334",2334,256.853839782849
"2335",2335,317.597785919709
"2336",2336,0
"2337",2337,0
"2338",2338,0
"2339",2339,671.687889479211
"2340",2340,480.981539818401
"2341",2341,416.069481370439
"2342",2342,0
"2343",2343,242.835103378516
"2344",2344,0
"2345",2345,0
"2346",2346,0
"2347",2347,0
"2348",2348,251.58205982932
"2349",2349,540.508966690276
"2350",2350,646.325059078668
"2351",2351,0
"2352",2352,0
"2353",2353,358.819635361339
"2354",2354,390.786128048544
"2355",2355,308.225592894597
"2356",2356,248.79613816993
"2357",2357,0
"2358",2358,0
"2359",2359,0
"2360",2360,0
"2361",2361,0
"2362",2362,0
"2363",2363,0
"2364",2364,0
"2365",2365,0
"2366",2366,0
"2367",2367,0
"2368",2368,0
"2369",2369,0
"2370",2370,0
"2371",2371,0
"2372",2372,0
"2373",2373,0
"2374",2374,0
"2375",2375,1915.65179655716
"2376",2376,139.025007600567
"2377",2377,243.834859474853
"2378",2378,0
"2379",2379,0
"2380",2380,316.825800362619
"2381",2381,0
"2382",2382,0
"2383",2383,0
"2384",2384,0
"2385",2385,0
"2386",2386,815.017220729258
"2387",2387,334.637577897139
"2388",2388,664.434667937172
"2389",2389,0
"2390",2390,0
"2391",2391,0
"2392",2392,233.602269175774
"2393",2393,365.877343226137
"2394",2394,207.880727973343
"2395",2395,0
"2396",2396,0
"2397",2397,362.192923706578
"2398",2398,481.489883594634
"2399",2399,109.505079474153
"2400",2400,345.098161204103
"2401",2401,598.515423280074
"2402",2402,635.656020599924
"2403",2403,443.415380151201
"2404",2404,320.668263337361
"2405",2405,279.453668967364
"2406",2406,213.76945899996
"2407",2407,171.60635286251
"2408",2408,0
"2409",2409,0
"2410",2410,321.520113442703
"2411",2411,764.62192878631
"2412",2412,406.761919376692
"2413",2413,0
"2414",2414,0
"2415",2415,0
"2416",2416,0
"2417",2417,62.9071600641045
"2418",2418,0
"2419",2419,249.548864214395
"2420",2420,379.450168386396
"2421",2421,470.500852422743
"2422",2422,551.872493940197
"2423",2423,451.164624616518
"2424",2424,128.962749821448
"2425",2425,292.62117264509
"2426",2426,263.340171766813
"2427",2427,211.07218355621
"2428",2428,0
"2429",2429,0
"2430",2430,0
"2431",2431,0
"2432",2432,0
"2433",2433,0
"2434",2434,0
"2435",2435,0
"2436",2436,0
"2437",2437,0
"2438",2438,0
"2439",2439,0
"2440",2440,0
"2441",2441,0
"2442",2442,0
"2443",2443,0
"2444",2444,0
"2445",2445,0
"2446",2446,0
"2447",2447,0
"2448",2448,1183.21776638052
"2449",2449,0
"2450",2450,0
"2451",2451,401.61653753777
"2452",2452,0
"2453",2453,259.286255159174
"2454",2454,0
"2455",2455,881.567743890028
"2456",2456,460.503460681051
"2457",2457,424.155860506877
"2458",2458,150.336872710768
"2459",2459,532.022679943523
"2460",2460,380.315609417601
"2461",2461,457.3062597507
"2462",2462,475.58042176998
"2463",2463,417.803519088396
"2464",2464,384.78146244165
"2465",2465,356.821213105418
"2466",2466,343.292950599155
"2467",2467,0
"2468",2468,223.023517901384
"2469",2469,171.218198976309
"2470",2470,336.606148662225
"2471",2471,297.407457072127
"2472",2472,379.886028428287
"2473",2473,188.589869524616
"2474",2474,558.781776416277
"2475",2475,840.221084006724
"2476",2476,660.006025971817
"2477",2477,597.012857675316
"2478",2478,303.132003790839
"2479",2479,206.596733875711
"2480",2480,286.661447832806
"2481",2481,195.800824175825
"2482",2482,123.429767010849
"2483",2483,0
"2484",2484,0
"2485",2485,407.077112297917
"2486",2486,168.392789877949
"2487",2487,484.939834686918
"2488",2488,0
"2489",2489,206.3206402577
"2490",2490,0
"2491",2491,0
"2492",2492,0
"2493",2493,106.180339926303
"2494",2494,307.805357714898
"2495",2495,324.938700869718
"2496",2496,347.779453987203
"2497",2497,536.623270275476
"2498",2498,232.274641721617
"2499",2499,269.801151030764
"2500",2500,256.761916359145
"2501",2501,0
"2502",2502,0
"2503",2503,0
"2504",2504,0
"2505",2505,0
"2506",2506,0
"2507",2507,0
"2508",2508,0
"2509",2509,0
"2510",2510,0
"2511",2511,0
"2512",2512,0
"2513",2513,0
"2514",2514,0
"2515",2515,0
"2516",2516,0
"2517",2517,0
"2518",2518,0
"2519",2519,0
"2520",2520,0
"2521",2521,0
"2522",2522,0
"2523",2523,0
"2524",2524,0
"2525",2525,0
"2526",2526,0
"2527",2527,0
"2528",2528,0
"2529",2529,0
"2530",2530,0
"2531",2531,0
"2532",2532,0
"2533",2533,0
"2534",2534,0
"2535",2535,644.722913701996
"2536",2536,692.642366678495
"2537",2537,317.733700732128
"2538",2538,216.828554183745
"2539",2539,344.645039374706
"2540",2540,208.168770479768
"2541",2541,0
"2542",2542,0
"2543",2543,0
"2544",2544,0
"2545",2545,328.509606809766
"2546",2546,409.514158260811
"2547",2547,554.99168266991
"2548",2548,607.992834545219
"2549",2549,633.644772756084
"2550",2550,733.383039663408
"2551",2551,196.524616709992
"2552",2552,587.721331199434
"2553",2553,439.207760325136
"2554",2554,171.067619111045
"2555",2555,418.10435620849
"2556",2556,493.166855305256
"2557",2557,327.672270383392
"2558",2558,259.47843769323
"2559",2559,0
"2560",2560,318.941822259477
"2561",2561,399.977027770031
"2562",2562,288.692925886058
"2563",2563,171.518167543067
"2564",2564,128.893849638242
"2565",2565,201.393184164107
"2566",2566,97.7937002862814
"2567",2567,271.433460111494
"2568",2568,57.3060984914996
"2569",2569,230.87077183911
"2570",2570,226.19170013038
"2571",2571,204.907346547933
"2572",2572,379.334387227957
"2573",2573,0
"2574",2574,0
"2575",2575,0
"2576",2576,0
"2577",2577,0
"2578",2578,0
"2579",2579,0
"2580",2580,0
"2581",2581,0
"2582",2582,0
"2583",2583,0
"2584",2584,0
"2585",2585,0
"2586",2586,0
"2587",2587,0
"2588",2588,0
"2589",2589,0
"2590",2590,0
"2591",2591,0
"2592",2592,0
"2593",2593,0
"2594",2594,0
"2595",2595,0
"2596",2596,0
"2597",2597,0
"2598",2598,0
"2599",2599,0
"2600",2600,0
"2601",2601,0
"2602",2602,1514.81043267021
"2603",2603,1232.76847479659
"2604",2604,1142.71072321841
"2605",2605,874.100580149745
"2606",2606,0
"2607",2607,536.890066569438
"2608",2608,212.517954972698
"2609",2609,170.199427562835
"2610",2610,283.795774763406
"2611",2611,362.575702628401
"2612",2612,0
"2613",2613,0
"2614",2614,420.58974798163
"2615",2615,449.730408857481
"2616",2616,286.252907448825
"2617",2617,458.036397238973
"2618",2618,175.382908426372
"2619",2619,763.181390533992
"2620",2620,660.431100914182
"2621",2621,437.56391569548
"2622",2622,0
"2623",2623,287.290299387148
"2624",2624,554.594847981638
"2625",2625,374.179590335038
"2626",2626,123.520552988015
"2627",2627,230.881992098117
"2628",2628,422.615721471958
"2629",2629,504.405678914721
"2630",2630,314.625617888514
"2631",2631,228.282631637718
"2632",2632,173.678968326241
"2633",2633,377.055810258177
"2634",2634,156.171809593419
"2635",2635,123.865347238461
"2636",2636,314.860332774237
"2637",2637,0
"2638",2638,0
"2639",2639,0
"2640",2640,0
"2641",2641,0
"2642",2642,0
"2643",2643,0
"2644",2644,0
"2645",2645,0
"2646",2646,0
"2647",2647,0
"2648",2648,0
"2649",2649,0
"2650",2650,0
"2651",2651,0
"2652",2652,0
"2653",2653,208.465056763493
"2654",2654,0
"2655",2655,0
"2656",2656,0
"2657",2657,0
"2658",2658,0
"2659",2659,0
"2660",2660,0
"2661",2661,0
"2662",2662,0
"2663",2663,0
"2664",2664,0
"2665",2665,0
"2666",2666,0
"2667",2667,0
"2668",2668,0
"2669",2669,258.491150090732
"2670",2670,1347.82054489615
"2671",2671,1174.40659613993
"2672",2672,775.119170941943
"2673",2673,1019.06193056208
"2674",2674,1126.1328624547
"2675",2675,859.824871851247
"2676",2676,542.411043059152
"2677",2677,202.214359636084
"2678",2678,384.727577891043
"2679",2679,411.937772113705
"2680",2680,291.971437074846
"2681",2681,0
"2682",2682,196.429874026385
"2683",2683,309.801658837647
"2684",2684,371.102020501081
"2685",2685,271.439919435947
"2686",2686,318.073074386607
"2687",2687,230.123160461326
"2688",2688,150.820489931859
"2689",2689,197.131974101185
"2690",2690,275.252935457041
"2691",2691,296.265104012849
"2692",2692,186.927468330804
"2693",2693,0
"2694",2694,0
"2695",2695,577.025134428488
"2696",2696,282.536192627695
"2697",2697,0
"2698",2698,387.786441973216
"2699",2699,461.363088574804
"2700",2700,0
"2701",2701,0
"2702",2702,0
"2703",2703,0
"2704",2704,0
"2705",2705,0
"2706",2706,0
"2707",2707,0
"2708",2708,0
"2709",2709,0
"2710",2710,0
"2711",2711,0
"2712",2712,0
"2713",2713,0
"2714",2714,0
"2715",2715,0
"2716",2716,0
"2717",2717,0
"2718",2718,0
"2719",2719,0
"2720",2720,0
"2721",2721,0
"2722",2722,0
"2723",2723,0
"2724",2724,0
"2725",2725,0
"2726",2726,1234.98159072552
"2727",2727,800.493530391583
"2728",2728,1452.29048974873
"2729",2729,561.76296975514
